StateAbr,LibID,title,Address,City,Zip,Zip4,County,Phone,BookVol,Visits,Long,Lat
IL,IL0221,GREEN HILLS PUBLIC LIBRARY DISTRICT,8611 WEST 103RD STREET,PALOS HILLS,60465,1601,COOK,7085988446,57527,99056,-87.83231,41.70367
IL,IL0222,GREENFIELD PUBLIC LIBRARY,515 CHESTNUT STREET,GREENFIELD,62044,214,GREENE,2173682613,10313,9782,-90.210943,39.3434
IL,IL0223,GREENUP TOWNSHIP PUBLIC LIBRARY,101 NORTH FRANKLIN STREET,GREENUP,62428,275,CUMBERLAND,2179233616,18634,13780,-88.166812,39.24668
IL,IL0224,GREENVILLE PUBLIC LIBRARY,414 WEST MAIN STREET,GREENVILLE,62246,1615,BOND,6186643115,21736,21055,-89.414822,38.89198
IL,IL0225,GRIDLEY PUBLIC LIBRARY DISTRICT,320 CENTER STREET,GRIDLEY,61744,370,MCLEAN,3097472284,20163,19009,-88.87852,40.74231
IL,IL0226,GRIGGSVILLE PUBLIC LIBRARY,119 SOUTH COREY STREET,GRIGGSVILLE,62340,419,PIKE,2178332633,13173,5820,-90.726557,39.70808
IL,IL0227,HAMILTON PUBLIC LIBRARY,861 BROADWAY,HAMILTON,62341,1434,HANCOCK,2178472219,21448,12847,-91.347208,40.3931
IL,IL0228,HANOVER TOWNSHIP LIBRARY,204 JEFFERSON STREET,HANOVER,61041,475,JO DAVIESS,8155913517,9728,6992,-90.283838,42.25669
IL,IL0229,HARRISBURG PUBLIC LIBRARY DISTRICT,2 WEST WALNUT STREET,HARRISBURG,62946,1261,SALINE,6182537455,39996,64954,-88.540378,37.74037
IL,IL0230,HARTFORD PUBLIC LIBRARY DISTRICT,143 WEST HAWTHORNE STREET,HARTFORD,62048,1020,MADISON,6182549394,30646,7874,-90.097022,38.83357
IL,IL0231,HARVARD DIGGINS LIBRARY,900 EAST MCKINLEY STREET,HARVARD,60033,1800,MCHENRY,8159434671,42535,44765,-88.604323,42.42573
IL,IL0232,HARVEY PUBLIC LIBRARY DISTRICT,15441 TURLINGTON AVENUE,HARVEY,60426,3616,COOK,7083310757,105967,113374,-87.647803,41.60914
IL,IL0233,HAVANA PUBLIC LIBRARY DISTRICT,201 WEST ADAMS STREET,HAVANA,62644,1321,MASON,3095434701,46434,18142,-90.062403,40.29893
IL,IL0234,HAYNER PUBLIC LIBRARY DISTRICT,326 BELLE STREET,ALTON,62002,6115,MADISON,6184620677,185899,312873,-90.187523,38.89173
IL,IL0235,HECKER PUBLIC LIBRARY,151 WEST MONROE STREET,HECKER,62248,119,MONROE,6184733022,6011,250,-89.995511,38.30517
IL,IL0236,HENDERSON COUNTY PUBLIC LIBRARY DISTRICT,110 HILL CREST DRIVE,BIGGSVILLE,61418,9106,HENDERSON,3096272450,38119,15421,-90.86363,40.84898
IL,IL0237,HENRY PUBLIC LIBRARY,702 FRONT STREET,HENRY,61537,183,MARSHALL,3093642516,21199,11993,-89.356386,41.10899
IL,IL0238,HERRICK TOWNSHIP PUBLIC LIBRARY,303 NORTH BROADWAY STREET,HERRICK,62431,1001,SHELBY,6184285223,10953,3239,-88.98477,39.22209
IL,IL0239,HERRIN CITY LIBRARY,120 NORTH 13TH STREET,HERRIN,62948,3233,WILLIAMSON,6189426109,39269,59025,-89.025299,37.80333
IL,IL0240,HEYWORTH PUBLIC LIBRARY DISTRICT,119 EAST MAIN STREET,HEYWORTH,61745,469,MCLEAN,3094732313,23876,26100,-88.977316,40.3141
IL,IL0241,LOUIS LATZER MEMORIAL PUBLIC LIBRARY,1001 NINTH STREET,HIGHLAND,62249,169,MADISON,6186545066,41259,67202,-89.678883,38.74145
IL,IL0242,HIGHLAND PARK PUBLIC LIBRARY,494 LAUREL AVENUE,HIGHLAND PARK,60035,2623,LAKE,8474320216,218127,254700,-87.797659,42.18469
IL,IL0243,HIGHWOOD PUBLIC LIBRARY,102 HIGHWOOD AVENUE,HIGHWOOD,60040,1520,LAKE,8474325404,71569,41078,-87.810707,42.20197
IL,IL0244,HILLSBORO PUBLIC LIBRARY,214 SCHOOL STREET,HILLSBORO,62049,1547,MONTGOMERY,2175323055,26312,21962,-89.490962,39.15594
IL,IL0245,HILLSIDE PUBLIC LIBRARY,405 NORTH HILLSIDE AVENUE,HILLSIDE,60162,1295,COOK,7084497510,49236,41500,-87.908134,41.87709
IL,IL0246,HINSDALE PUBLIC LIBRARY,20 EAST MAPLE STREET,HINSDALE,60521,3432,DUPAGE,6309861976,114367,143440,-87.928815,41.80472
IL,IL0247,HODGKINS PUBLIC LIBRARY DISTRICT,6500 WENZ AVENUE,HODGKINS,60525,7632,COOK,7085791844,37534,52300,-87.855665,41.77175
IL,IL0248,HOMER COMMUNITY LIBRARY,500 EAST SECOND STREET,HOMER,61849,1149,CHAMPAIGN,2178962121,8789,12039,-87.952225,40.0373
IL,IL0249,HOMER TOWNSHIP PUBLIC LIBRARY DISTRICT,14320 WEST 151ST STREET,HOMER GLEN,60491,6776,WILL,7083017908,131226,181446,-87.968174,41.61373
IL,IL0250,HOMETOWN PUBLIC LIBRARY,4331 SOUTHWEST HIGHWAY,HOMETOWN,60456,1161,COOK,7086360997,25596,12500,-87.729687,41.72904
IL,IL0251,HOMEWOOD PUBLIC LIBRARY DISTRICT,17917 DIXIE HIGHWAY,HOMEWOOD,60430,1703,COOK,7087980121,91617,257295,-87.665382,41.56414
IL,IL0252,HOOPESTON PUBLIC LIBRARY DISTRICT,110 NORTH FOURTH STREET,HOOPESTON,60942,1422,VERMILION,2172836711,41403,58084,-87.665342,40.46829
IL,IL0253,ILLINOIS PRAIRIE DISTRICT PUBLIC LIBRARY,208 EAST PARTRIDGE STREET,METAMORA,61548,770,WOODFORD,3093674594,116513,80472,-89.361653,40.79152
IL,IL0254,ILLIOPOLIS/NIANTIC PUBLIC LIBRARY DISTRICT,401 SIXTH AND MARY STREET,ILLIOPOLIS,62539,327,SANGAMON,2174865561,25524,14375,-89.24069,39.85337
IL,IL0255,INDIAN TRAILS PUBLIC LIBRARY DISTRICT,355 SOUTH SCHOENBECK ROAD,WHEELING,60090,4467,COOK,8474594100,235761,448268,-87.946498,42.13281
IL,IL0256,ITASCA COMMUNITY LIBRARY,500 WEST IRVING PARK ROAD,ITASCA,60143,2018,DUPAGE,6307731699,75848,83122,-88.046791,41.97591
IL,IL0257,JACKSONVILLE PUBLIC LIBRARY,201 WEST COLLEGE AVENUE,JACKSONVILLE,62650,1814,MORGAN,2172435435,87233,110000,-90.230007,39.73245
IL,IL0258,JERSEYVILLE PUBLIC LIBRARY,105 NORTH LIBERTY STREET,JERSEYVILLE,62052,1512,JERSEY,6184989514,50092,78388,-90.33059,39.1183
IL,IL0259,JOHNSBURG PUBLIC LIBRARY DISTRICT,3000 NORTH JOHNSBURG ROAD,JOHNSBURG,60051,5120,MCHENRY,8153440077,46964,98811,-88.25545,42.37914
IL,IL0260,JOHNSTON CITY PUBLIC LIBRARY,506 WASHINGTON AVENUE,JOHNSTON CITY,62951,1651,WILLIAMSON,6189836359,15491,9400,-88.926621,37.81605
IL,IL0261,JOLIET PUBLIC LIBRARY,150 NORTH OTTAWA STREET,JOLIET,60432,4152,WILL,8157402660,702080,495352,-88.083009,41.52694
IL,IL0262,JONESBORO PUBLIC LIBRARY,412 SOUTH MAIN STREET,JONESBORO,62952,1415,UNION,6188338121,7162,1442,-89.268385,37.44786
IL,IL0263,JUSTICE PUBLIC LIBRARY DISTRICT,7641 SOUTH OAK GROVE AVENUE,JUSTICE,60458,1358,COOK,7084961790,43394,45708,-87.840733,41.75187
IL,IL0264,KANEVILLE PUBLIC LIBRARY DISTRICT,2 SOUTH 101 HARTER ROAD,KANEVILLE,60144,29,KANE,6305572441,19669,9576,-88.521908,41.835
IL,IL0265,KANKAKEE PUBLIC LIBRARY,201 EAST MERCHANT STREET,KANKAKEE,60901,3864,KANKAKEE,8159394564,103123,169561,-87.864023,41.11901
IL,IL0266,KANSAS COMMUNITY MEMORIAL LIBRARY,107 NORTH FRONT STREET,KANSAS,61933,319,EDGAR,2179485484,8831,5678,-87.939576,39.55308
IL,IL0267,KEWANEE PUBLIC LIBRARY DISTRICT,102 SOUTH TREMONT STREET,KEWANEE,61443,2130,HENRY,3098524505,68450,106756,-89.926361,41.24335
IL,IL0268,KIRKLAND PUBLIC LIBRARY,513 WEST MAIN STREET,KIRKLAND,60146,189,DEKALB,8155226260,11109,5825,-88.84977,42.09272
IL,IL0269,KNOXVILLE PUBLIC LIBRARY,200 EAST MAIN STREET,KNOXVILLE,61448,1351,KNOX,3092892113,22246,6165,-90.283146,40.90796
IL,IL0270,LACON PUBLIC LIBRARY DISTRICT,205 SIXTH STREET,LACON,61540,1244,MARSHALL,3092462855,12412,16111,-89.411849,41.02582
IL,IL0271,LADD PUBLIC LIBRARY DISTRICT,125 NORTH MAIN STREET,LADD,61329,307,BUREAU,8158943254,8933,5720,-89.219139,41.38187
IL,IL0272,IRA C. REED PUBLIC LIBRARY,302 COMMERCIAL STREET,LAFAYETTE,61449,185,STARK,3099953042,8924,3667,-89.984803,41.09566
IL,IL0273,LAGRANGE PUBLIC LIBRARY,10 WEST COSSITT AVENUE,LAGRANGE,60525,2391,COOK,7083520576,91694,174902,-87.86978,41.81237
IL,IL0274,LAGRANGE PARK PUBLIC LIBRARY DISTRICT,555 NORTH LA GRANGE ROAD,LAGRANGE PARK,60526,5644,COOK,7083520100,78187,161252,-87.871621,41.82422
IL,IL0275,LAHARPE CARNEGIE PUBLIC LIBRARY DISTRICT,209 EAST MAIN STREET,LAHARPE,61450,506,HANCOCK,2176597729,25738,9356,-90.967837,40.58344
IL,IL0276,LAKE BLUFF PUBLIC LIBRARY,123 EAST SCRANTON AVENUE,LAKE BLUFF,60044,2570,LAKE,8472342540,44853,55273,-87.843248,42.27966
IL,IL0277,LAKE FOREST LIBRARY,360 EAST DEERPATH ROAD,LAKE FOREST,60045,2252,LAKE,8472340636,128135,516049,-87.838518,42.25159
IL,IL0278,LAKE VILLA PUBLIC LIBRARY DISTRICT,1001 EAST GRAND AVENUE,LAKE VILLA,60046,9085,LAKE,8473567711,156821,418733,-88.057745,42.4154
IL,IL0279,LAMOILLE-CLARION PUBLIC LIBRARY DISTRICT,81 MAIN STREET,LAMOILLE,61330,260,BUREAU,8156382356,15500,4785,-89.280015,41.53235
IL,IL0280,GREATER WEST CENTRAL PUBLIC LIBRARY DISTRICT,202 NORTH CENTER STREET,AUGUSTA,62311,235,HANCOCK,2173922211,62831,26000,-90.949858,40.23035
IL,IL0281,LANARK PUBLIC LIBRARY,110 WEST CARROLL STREET,LANARK,61046,1022,CARROLL,8154932166,19097,12050,-89.833211,42.10295
IL,IL0282,LANSING PUBLIC LIBRARY,2750 INDIANA AVENUE,LANSING,60438,2226,COOK,7084742447,120049,171851,-87.550227,41.56574
IL,IL0283,LASALLE PUBLIC LIBRARY,305 MARQUETTE STREET,LA SALLE,61301,2135,LA SALLE,8152232341,51902,85476,-89.095802,41.33047
IL,IL0284,LAWRENCE PUBLIC LIBRARY DISTRICT,814 TWELFTH STREET,LAWRENCEVILLE,62439,2429,LAWRENCE,6189433016,44442,65700,-87.683168,38.72919
IL,IL0285,LEBANON PUBLIC LIBRARY,314 WEST SAINT LOUIS STREET,LEBANON,62254,1592,ST. CLAIR,6185374504,13553,16068,-89.810677,38.60393
IL,IL0286,LEMONT PUBLIC LIBRARY DISTRICT,50 EAST WEND STREET,LEMONT,60439,6439,COOK,6302576541,95999,166834,-88.003526,41.6587
IL,IL0287,LENA COMMUNITY DISTRICT LIBRARY,300 WEST MASON STREET,LENA,61048,756,STEPHENSON,8153693180,17265,9705,-89.827107,42.37873
IL,IL0288,LEWISTOWN CARNEGIE PUBLIC LIBRARY DISTRICT,321 WEST LINCOLN AVENUE,LEWISTOWN,61542,1304,FULTON,3095472860,20821,8900,-90.158057,40.39653
IL,IL0289,LEXINGTON PUBLIC LIBRARY DISTRICT,207 SOUTH CEDAR STREET,LEXINGTON,61753,1311,MCLEAN,3093657801,29024,19228,-88.78332,40.64086
IL,IL0290,LINCOLN PUBLIC LIBRARY DISTRICT,725 PEKIN STREET,LINCOLN,62656,2726,LOGAN,2177328878,50033,100542,-89.361277,40.14734
IL,IL0292,LISLE LIBRARY DISTRICT,777 FRONT STREET,LISLE,60532,2287,DUPAGE,6309711675,129914,105808,-88.066722,41.79686
IL,IL0293,LITCHFIELD CARNEGIE PUBLIC LIBRARY,400 NORTH STATE STREET,LITCHFIELD,62056,2039,MONTGOMERY,2173243866,29605,34445,-89.655345,39.17737
IL,IL0294,A. HERR SMITH & E.E. SMITH LIBRARY,105 EAST ADAMS,LODA,60948,247,IROQUOIS,2173862783,5853,5191,-88.069505,40.51733
IL,IL0295,HELEN M. PLUM MEMORIAL LIBRARY,110 WEST MAPLE STREET,LOMBARD,60148,2514,DUPAGE,6306270316,230362,219136,-88.020116,41.88395
IL,IL0296,LOSTANT COMMUNITY LIBRARY,102 WEST THIRD STREET,LOSTANT,61334,189,LA SALLE,8153683530,7193,2891,-89.059567,41.14175
IL,IL0297,LOVINGTON PUBLIC LIBRARY DISTRICT,110 WEST STATE STREET,LOVINGTON,61937,199,MOULTRIE,2178734468,20841,12416,-88.634336,39.71557
IL,IL0298,LYONS PUBLIC LIBRARY,4209 JOLIET AVENUE,LYONS,60534,1514,COOK,7084473577,57836,42857,-87.820753,41.81502
IL,IL0299,M-C RIVER VALLEY PUBLIC LIBRARY DISTRICT,304 MAIN STREET,MEREDOSIA,62665,259,MORGAN,2175841571,16618,12272,-90.560063,39.83032
IL,IL0300,MCCOOK PUBLIC LIBRARY DISTRICT,8419 WEST 50TH STREET,MCCOOK,60525,3186,COOK,7084421242,16434,12792,-87.831115,41.80032
IL,IL0301,MCHENRY PUBLIC LIBRARY DISTRICT,809 NORTH FRONT STREET,MCHENRY,60050,5578,MCHENRY,8153850036,133500,211363,-88.27464,42.3396
IL,IL0302,MCHENRY NUNDA PUBLIC LIBRARY DISTRICT,813 WEST IL ROUTE 120,MCHENRY,60051,3268,MCHENRY,8153856303,26962,25840,-88.213488,42.33483
IL,IL0303,MACKINAW DISTRICT PUBLIC LIBRARY,117 SOUTH MAIN STREET,MACKINAW,61755,560,TAZEWELL,3093598022,26799,22279,-89.359182,40.53667
IL,IL0304,MOUNT HOPE-FUNK'S GROVE TOWNSHIPS PUBLIC LIBRARY DISTRICT,111 SOUTH HAMILTON STREET,MCLEAN,61754,320,MCLEAN,3098742291,12738,9516,-89.170672,40.31361
IL,IL0305,MCCOY MEMORIAL LIBRARY,118 SOUTH WASHINGTON STREET,MCLEANSBORO,62859,1147,HAMILTON,6186432125,13922,10410,-88.536613,38.09381
IL,IL0306,MACOMB PUBLIC LIBRARY DISTRICT,235 SOUTH LAFAYETTE STREET,MACOMB,61455,2231,MCDONOUGH,3098332714,56626,98727,-90.671805,40.45716
IL,IL0307,SOUTH MACON PUBLIC LIBRARY DISTRICT,451 WEST GLENN STREET,MACON,62544,288,MACON,2177643356,10422,7072,-89.006022,39.70734
IL,IL0308,MADISON PUBLIC LIBRARY,1700 FIFTH STREET,MADISON,62060,1502,MADISON,6188768448,25776,14000,-90.15195,38.68093
IL,IL0309,MAHOMET PUBLIC LIBRARY DISTRICT,512 EAST MAIN STREET,MAHOMET,61853,829,CHAMPAIGN,2175862611,23293,72046,-88.402464,40.1947
IL,IL0310,MALTA TOWNSHIP PUBLIC LIBRARY,203 EAST ADAMS,MALTA,60150,54,DEKALB,8158252525,16563,8379,-88.863407,41.9298
IL,IL0311,MANHATTAN PUBLIC LIBRARY DISTRICT,240 WHITSON STREET,MANHATTAN,60442,53,WILL,8154783987,53117,73928,-87.98423,41.42114
IL,IL0312,FORMAN VALLEY PUBLIC LIBRARY DISTRICT,404 1/2 SOUTH HARRISON STREET,MANITO,61546,710,MASON,3099686093,28045,23546,-89.77859,40.42532
IL,IL0313,BLUE RIDGE TOWNSHIP PUBLIC LIBRARY,101 WEST OLIVER STREET,MANSFIELD,61854,459,PIATT,2174899033,13363,5898,-88.506427,40.21147
IL,IL0314,MANTENO PUBLIC LIBRARY DISTRICT,50 WEST DIVISION STREET,MANTENO,60950,1554,KANKAKEE,8154683323,47535,66144,-87.83629,41.24918
IL,IL0315,MAPLE PARK PUBLIC LIBRARY DISTRICT,302 WILLOW STREET,MAPLE PARK,60151,159,KANE,8158273362,16944,1350,-88.599919,41.90615
IL,IL0316,MAQUON PUBLIC LIBRARY DISTRICT,210 MAIN STREET,MAQUON,61458,230,KNOX,3098753573,11355,4413,-90.164941,40.79955
IL,IL0317,MARENGO PUBLIC LIBRARY DISTRICT,200 SOUTH STATE STREET,MARENGO,60152,2230,MCHENRY,8155688236,55309,65513,-88.608449,42.24995
IL,IL0318,MARION CARNEGIE LIBRARY,206 SOUTH MARKET STREET,MARION,62959,2516,WILLIAMSON,6189935935,70655,117784,-88.927162,37.72983
IL,IL0319,MARISSA AREA PUBLIC LIBRARY DISTRICT,212 NORTH MAIN STREET,MARISSA,62257,1344,ST. CLAIR,6182952825,17075,11200,-89.754075,38.24664
IL,IL0320,BRADFORD ANDERSON OGLESBY PUBLIC LIBRARY,16640 SOUTH KEDZIE AVENUE,MARKHAM,60428,5513,COOK,7083310130,27504,39500,-87.694587,41.58731
IL,IL0321,MAROA PUBLIC LIBRARY DISTRICT,305 EAST GARFIELD STREET,MAROA,61756,620,MACON,2177945111,19235,10531,-88.953311,40.03392
IL,IL0322,MARQUETTE HEIGHTS PUBLIC LIBRARY,715 LINCOLN ROAD,MARQUETTE HEIGHTS,61554,1313,TAZEWELL,3093823778,13021,6321,-89.602663,40.61573
IL,IL0323,MARROWBONE PUBLIC LIBRARY DISTRICT,216 WEST MAIN STREET,BETHANY,61914,246,MOULTRIE,2176653014,25383,29250,-88.742901,39.64551
IL,IL0324,MARSEILLES PUBLIC LIBRARY,155 EAST BLUFF STREET,MARSEILLES,61341,1499,LA SALLE,8157954437,26023,14025,-88.707214,41.33023
IL,IL0325,MARSHALL PUBLIC LIBRARY,612 ARCHER AVENUE,MARSHALL,62441,1268,CLARK,2178262535,32597,64560,-87.695589,39.39066
IL,IL0326,MARTINSVILLE PUBLIC LIBRARY DISTRICT,120 EAST CUMBERLAND STREET,MARTINSVILLE,62442,190,CLARK,2173824113,16462,20450,-87.882225,39.33327
IL,IL0327,MASCOUTAH PUBLIC LIBRARY,3 WEST CHURCH STREET,MASCOUTAH,62258,2004,ST. CLAIR,6185662562,47985,41120,-89.797846,38.49102
IL,IL0328,MASON CITY PUBLIC LIBRARY DISTRICT,820 WEST CHESTNUT STREET,MASON CITY,62664,9768,MASON,2174823799,20998,19874,-89.708849,40.20222
IL,IL0329,MATTESON PUBLIC LIBRARY,801 SOUTH SCHOOL AVENUE,MATTESON,60443,1849,COOK,7087484431,84745,160775,-87.725976,41.51164
IL,IL0330,MATTOON PUBLIC LIBRARY,1600 CHARLESTON AVENUE,MATTOON,61938,809,COLES,2172342621,63459,127920,-88.373969,39.48156
IL,IL0331,MAYWOOD PUBLIC LIBRARY DISTRICT,121 SOUTH FIFTH AVENUE,MAYWOOD,60153,1307,COOK,7083431847,74062,144533,-87.839183,41.88758
IL,IL0333,MELVIN PUBLIC LIBRARY,102 SOUTH CENTER STREET,MELVIN,60952,129,FORD,2173882421,8691,4300,-88.252955,40.5596
IL,IL0334,GRAVES-HUME PUBLIC LIBRARY DISTRICT,1401 WEST MAIN STREET,MENDOTA,61342,2500,LA SALLE,8155385142,35235,31500,-89.121505,41.55604
IL,IL0335,MERCER CARNEGIE PUBLIC LIBRARY DISTRICT,200 NORTH COLLEGE AVENUE,ALEDO,61231,1460,MERCER,3095822032,13864,16222,-90.74919,41.20263
IL,IL0336,METROPOLIS PUBLIC LIBRARY,317 METROPOLIS STREET,METROPOLIS,62960,2135,MASSAC,6185244312,38185,68581,-88.732322,37.14821
IL,IL0337,MIDLOTHIAN PUBLIC LIBRARY,14701 SOUTH KENTON AVENUE,MIDLOTHIAN,60445,2575,COOK,7085352027,59217,99840,-87.732367,41.62522
IL,IL0338,MILFORD DISTRICT LIBRARY,2 SOUTH GRANT AVENUE,MILFORD,60953,1310,IROQUOIS,8158894722,17284,16835,-87.693079,40.62829
IL,IL0339,WYSOX TOWNSHIP PUBLIC LIBRARY,18 WEST FIFTH STREET,MILLEDGEVILLE,61051,9416,CARROLL,8152257572,10492,3546,-89.773703,41.96384
IL,IL0340,MILLSTADT LIBRARY,115 WEST LAUREL STREET,MILLSTADT,62260,1925,ST. CLAIR,6184761887,12470,14446,-90.09295,38.45896
IL,IL0341,MINERAL-GOLD PUBLIC LIBRARY DISTRICT,120 EAST MAIN STREET,MINERAL,61344,87,BUREAU,3092883971,15411,3354,-89.837786,41.38257
IL,IL0342,H.A. PEINE DISTRICT LIBRARY,202 NORTH MAIN STREET,MINIER,61759,19,TAZEWELL,3093923220,14720,10154,-89.3147,40.43236
IL,IL0343,FILGER PUBLIC LIBRARY,261 EAST FIFTH STREET,MINONK,61760,1303,WOODFORD,3094322929,30289,14331,-89.030812,40.90197
IL,IL0344,MOKENA COMMUNITY PUBLIC LIBRARY DISTRICT,11327 WEST 195TH STREET,MOKENA,60448,1311,WILL,7084799663,99322,121695,-87.891973,41.53509
IL,IL0345,MOLINE PUBLIC LIBRARY,3210 41ST STREET,MOLINE,61265,2131,ROCK ISLAND,3097626883,169895,373562,-90.478994,41.4811
IL,IL0346,EDWARD CHIPMAN PUBLIC LIBRARY,126 NORTH LOCUST STREET,MOMENCE,60954,1508,KANKAKEE,8154722581,22201,13728,-87.661249,41.16337
IL,IL0347,MONTICELLO TOWNSHIP LIBRARY,201 NORTH STATE STREET,MONTICELLO,61856,1639,PIATT,2177624676,31576,492580,-88.571761,40.02619
IL,IL0348,MOORE MEMORIAL LIBRARY DISTRICT,509 MAIN STREET,HILLSDALE,61257,325,ROCK ISLAND,3096582666,6290,1882,-90.172971,41.61363
IL,IL0349,MORRIS AREA PUBLIC LIBRARY DISTRICT,604 LIBERTY STREET,MORRIS,60450,1850,GRUNDY,8159426880,58501,69782,-88.423852,41.36119
IL,IL0350,ODELL PUBLIC LIBRARY,307 SOUTH MADISON STREET,MORRISON,61270,2724,WHITESIDE,8157727323,38363,63200,-89.965481,41.80607
IL,IL0351,KITCHELL MEMORIAL LIBRARY,300 SOUTH EAST 5TH STREET,MORRISONVILLE,62546,49,CHRISTIAN,2175264553,9222,6025,-89.460138,39.42039
IL,IL0352,MORTON PUBLIC LIBRARY DISTRICT,315 WEST PERSHING STREET,MORTON,61550,1854,TAZEWELL,3092632200,84325,168712,-89.46307,40.61217
IL,IL0353,MORTON GROVE PUBLIC LIBRARY,6140 LINCOLN AVENUE,MORTON GROVE,60053,2965,COOK,8479654220,123281,168764,-87.780234,42.03536
IL,IL0354,MOUND CITY PUBLIC LIBRARY,224 HIGH STREET,MOUND CITY,62963,1120,PULASKI,6187489427,7234,4321,-89.165477,37.08508
IL,IL0355,MOUNDS PUBLIC LIBRARY,418 FIRST STREET,MOUNDS,62964,1208,PULASKI,6187456610,9908,4775,-89.196171,37.11427
IL,IL0356,MOUNT CARMEL PUBLIC LIBRARY,727 NORTH MULBERRY STREET,MOUNT CARMEL,62863,2047,WABASH,6182633531,61453,59913,-87.761722,38.41417
IL,IL0357,MOUNT CARROLL TOWNSHIP PUBLIC LIBRARY,208 NORTH MAIN STREET,MOUNT CARROLL,61053,1022,CARROLL,8152441751,0,14988,-89.978876,42.09848
IL,IL0358,MOUNT MORRIS PUBLIC LIBRARY,105 SOUTH MCKENDRIE AVENUE,MOUNT MORRIS,61054,1417,OGLE,8157344927,24211,19587,-89.43189,42.04766
IL,IL0359,MOUNT OLIVE PUBLIC LIBRARY,100 NORTH PLUM STREET,MOUNT OLIVE,62069,1755,MACOUPIN,2179997311,30917,11370,-89.725975,39.07222
IL,IL0360,MOUNT PROSPECT PUBLIC LIBRARY,10 SOUTH EMERSON STREET,MOUNT PROSPECT,60056,3218,COOK,8472535675,371679,434726,-87.935428,42.06595
IL,IL0361,MOUNT PULASKI PUBLIC LIBRARY DISTRICT,320 NORTH WASHINGTON STREET,MOUNT PULASKI,62548,1151,LOGAN,2177925919,14988,20600,-89.285125,40.011
IL,IL0362,BROWN COUNTY PUBLIC LIBRARY DISTRICT,143 WEST MAIN STREET,MOUNT STERLING,62353,1223,BROWN,2177732013,26144,23712,-90.765659,39.98581
IL,IL0363,C.E. BREHM MEMORIAL PUBLIC LIBRARY DISTRICT,101 SOUTH SEVENTH STREET,MOUNT VERNON,62864,4187,JEFFERSON,6182426322,76148,56498,-88.899064,38.31795
IL,IL0364,MOUNT ZION PUBLIC LIBRARY DISTRICT,115 WEST MAIN STREET,MOUNT ZION,62549,1534,MACON,2178643622,37383,81489,-88.869356,39.77002
IL,IL0365,MOWEAQUA PUBLIC LIBRARY DISTRICT,600 NORTH PUTNAM STREET,MOWEAQUA,62550,9418,SHELBY,2177684700,12097,16432,-89.015289,39.62916
IL,IL0366,SALLIE LOGAN PUBLIC LIBRARY,1808 WALNUT STREET,MURPHYSBORO,62966,1908,JACKSON,6186843271,53811,29621,-89.342717,37.76432
IL,IL0367,NANCY L. MCCONATHY PUBLIC LIBRARY DISTRICT,21737 JEFFREY AVENUE,SAUK VILLAGE,60411,4404,COOK,7087574771,35106,42137,-87.573541,41.49281
IL,IL0368,NAPERVILLE PUBLIC LIBRARY,200 WEST JEFFERSON AVENUE,NAPERVILLE,60540,5351,DUPAGE,6309614100,617135,1529744,-88.1514,41.77302
IL,IL0369,NASHVILLE PUBLIC LIBRARY,219 EAST ELM STREET,NASHVILLE,62263,1711,WASHINGTON,6183273827,15289,21024,-89.381541,38.34452
IL,IL0370,NAUVOO PUBLIC LIBRARY,1270 MULHOLLAND STREET,NAUVOO,62354,276,HANCOCK,2174532707,9523,13772,-91.382312,40.54975
IL,IL0371,NEOGA PUBLIC LIBRARY DISTRICT,550 CHESTNUT AVENUE,NEOGA,62447,888,CUMBERLAND,2178953944,16110,10915,-88.453595,39.3189
IL,IL0372,NEPONSET PUBLIC LIBRARY,201 WEST COMMERICAL STREET,NEPONSET,61345,110,BUREAU,3095942204,16019,7800,-89.791001,41.2965
IL,IL0373,NEW ATHENS DISTRICT LIBRARY,201 NORTH VAN BUREN STREET,NEW ATHENS,62264,1024,ST. CLAIR,6184753255,15661,17160,-89.878378,38.32677
IL,IL0374,NEW BADEN PUBLIC LIBRARY,210 NORTH FIRST STREET,NEW BADEN,62265,1357,CLINTON,6185884554,16956,6751,-89.699694,38.53765
IL,IL0375,NEW LENOX PUBLIC LIBRARY DISTRICT,120 VETERANS PARKWAY,NEW LENOX,60451,2390,WILL,8154852605,141375,170497,-87.979342,41.51364
IL,IL0376,NEW WINDSOR PUBLIC LIBRARY DISTRICT,412 MAIN STREET,NEW WINDSOR,61465,220,MERCER,3096672515,9689,4504,-90.442267,41.20235
IL,IL0378,NEWTON PUBLIC LIBRARY DISTRICT,100 SOUTH VAN BUREN STREET,NEWTON,62448,1559,JASPER,6187838141,18603,12400,-88.161207,38.99083
IL,IL0379,NILES PUBLIC LIBRARY DISTRICT,6960 OAKTON STREET,NILES,60714,3098,COOK,8476631234,216435,433177,-87.800553,42.02644
IL,IL0380,NIPPERSINK PUBLIC LIBRARY DISTRICT,5418 HILL ROAD,RICHMOND,60071,9750,MCHENRY,8156784014,44065,58363,-88.302119,42.46497
IL,IL0381,NOKOMIS PUBLIC LIBRARY,22 SOUTH CEDAR STREET,NOKOMIS,62075,1663,MONTGOMERY,2175632734,18527,9360,-89.287214,39.29976
IL,IL0382,NORMAL PUBLIC LIBRARY,206 WEST COLLEGE AVENUE,NORMAL,61761,325,MCLEAN,3094521757,151504,215990,-88.986039,40.51038
