StateAbr	LibID	LibName	Address	City	Zip	Zip4	County	Phone	WebAddr	PopLSA	TotStaff	TotInc	BookVol	Visits	TotCirc	GPTerms	PITUsr	Long	Lat	CountyPop	LocaleCode	CongDist
IA	IA0300	GARRISON PUBLIC LIBRARY                                     	100 BIRCH AVE                      	GARRISON            	52229	26	BENTON              	3194775531	-3	1283	0.37	9864	8993	2621	2943	2	1352	-92.145006	42.14411	26532	42	3
IA	IA0301	BATAVIA PUBLIC LIBRARY                                      	902 3RD ST                         	BATAVIA             	52533	129	JEFFERSON           	6416622317	-3	617	0.15	11611	4613	908	2409	3	1375	-92.167309	40.99833	15463	42	2
IA	IA0302	SPILLVILLE PUBLIC LIBRARY                                   	201 OAK ST                         	SPILLVILLE          	52168	197	WINNESHIEK          	5635624373	WWW.SPILLVILLE.LIB.IA.US                                                        	1583	0.62	27547	9923	5444	5173	3	2392	-91.950886	43.2004	20913	42	4
IA	IA0303	PLAINFIELD PUBLIC LIBRARY                                   	723 MAIN ST                        	PLAINFIELD          	50666	7779	BREMER              	3192764461	WWW.BUTLER-BREMER.COM/WEB/PLAINFIELDIA/PFIELDLIBRARY.HTM                        	1145	0.67	33741	9229	4019	6398	5	2236	-92.535809	42.84088	23690	42	1
IA	IA0304	JEFFERSON PUBLIC LIBRARY                                    	200 W LINCOLNWAY                   	JEFFERSON           	50129	2185	GREENE              	5153862835	WWW.JEFFERSON.LIB.IA.US                                                         	5595	5.65	249493	41187	52991	77050	7	5720	-94.376193	42.0153	9293	33	4
IA	IA0305	ADAIR PUBLIC LIBRARY                                        	310 AUDUBON                        	ADAIR               	50002	276	ADAIR               	6417423323	-3	1887	0.3	14155	18922	1750	4633	1	104	-94.641454	41.50064	7506	43	5
IA	IA0306	CASEY PUBLIC LIBRARY                                        	604 ANTIQUE COUNTRY DRIVE          	CASEY               	50048	178	GUTHRIE             	6417462670	M                                                                               	1034	0.42	19800	10988	3382	3396	3	1092	-94.520394	41.49995	10956	43	5
IA	IA0307	FONTANELLE PUBLIC LIBRARY                                   	303 WASHINGTON                     	FONTANELLE          	50846	387	ADAIR               	6417454981	WWW.FONTANELLE.SWILSA.LIB.IA.US                                                 	1740	0.7	14178	11039	3433	6798	3	1300	-94.563908	41.28958	7506	43	5
IA	IA0308	GREENFIELD PUBLIC LIBRARY                                   	202 SO. FIRST ST                   	GREENFIELD          	50849	328	ADAIR               	6417436120	WWW.GREENFIELD.SWILSA.LIB.IA.US                                                 	3643	2.35	140479	23565	17207	41206	5	3900	-94.461037	41.30404	7506	43	5
IA	IA0309	STUART PUBLIC LIBRARY                                       	111 E FRONT ST                     	STUART              	50250	220	GUTHRIE             	5155232152	WWW.STUART.LIB.IA.US                                                            	2350	1.4	41877	14962	7020	11177	2	1820	-94.366216	41.48933	10956	43	5
IA	IA0310	CHURDAN PUBLIC LIBRARY                                      	414 SAND ST                        	CHURDAN             	50050	185	GREENE              	5153893423	WWW.CHURDAN.LIB.IA.US                                                           	1523	1.85	63464	14057	7021	28411	5	2808	-94.479824	42.15526	9293	43	4
IA	IA0311	GRAND JUNCTION PUBLIC LIBRARY                               	106 E MAIN ST                      	GRAND JUNCTION      	50107	79	GREENE              	5157382506	WWW.GRANDJUNCTION.LIB.IA.US                                                     	1210	0.8	24888	8705	8948	18206	3	2912	-94.242113	42.03163	9293	42	4
IA	IA0312	REMBRANDT PUBLIC LIBRARY                                    	MAIN ST  7 BROADWAY                	REMBRANDT           	50576	186	BUENA VISTA         	7122866801	WWW.REMBRANDT.LIB.IA.US                                                         	707	0.5	14196	5366	3569	5064	2	1820	-95.161063	42.80655	19702	43	5
IA	IA0313	WILLIAM PATON PUBLIC LIBRARY                                	105 W MAIN ST                      	PATON               	50217	70	GREENE              	5159684559	-3	432	0.16	14779	6618	1988	9215	1	728	-94.242663	42.1733	9293	43	4
IA	IA0314	RIPPEY PUBLIC LIBRARY                                       	306 MAIN                           	RIPPEY              	50235	184	GREENE              	5154367714	WWW.RIPPEY.LIB.IA.US                                                            	532	0.37	17548	8148	3600	3893	2	780	-94.200469	41.9345	9293	42	4
IA	IA0316	BAYARD PUBLIC LIBRARY                                       	315 MAIN ST                        	BAYARD              	50029	338	GUTHRIE             	7126512238	WWW.BAYARD.LIB.IA.US                                                            	1129	1.5	65647	13370	13416	16670	6	2288	-94.558038	41.85099	10956	43	5
IA	IA0317	MARY J. BARNETT MEMORIAL LIBRARY                            	400 GRAND                          	GUTHRIE CENTER      	50115	1439	GUTHRIE             	6417478110	WWW.GUTHRIECENTER.LIB.IA.US                                                     	2489	1.85	95939	28827	12220	30191	16	7800	-94.502981	41.6792	10956	43	5
IA	IA0318	JAMAICA PUBLIC LIBRARY                                      	316 MAIN ST                        	JAMAICA             	50128	122	GUTHRIE             	6414293362	-3	708	1	9390	8209	2360	1367	1	520	-94.307953	41.84768	10956	42	5
IA	IA0319	MENLO PUBLIC LIBRARY                                        	504 5TH ST                         	MENLO               	50164	39	GUTHRIE             	6415244201	-3	759	0.62	19786	6975	1393	1964	2	1040	-94.404328	41.52046	10956	43	5
IA	IA0320	PANORA PUBLIC LIBRARY                                       	101 N 1ST STREE                    	PANORA              	50216	1032	GUTHRIE             	6417552529	M                                                                               	2026	1.8	81286	18447	15240	20678	7	5200	-94.365821	41.69182	10956	43	5
IA	IA0323	MANSON PUBLIC LIBRARY                                       	1312 10TH AVE                      	MANSON              	50563	309	CALHOUN             	7124693986	M                                                                               	2552	1.62	59315	15554	10201	16506	5	4524	-94.530636	42.53664	9887	43	4
IA	IA0324	ROCKWELL CITY PUBLIC LIBRARY                                	424 MAIN ST                        	ROCKWELL CITY       	50579	1415	CALHOUN             	7122978422	M                                                                               	2954	1.65	66841	20326	17442	15946	10	4628	-94.634968	42.3958	9887	43	4
IA	IA0325	CARROLL PUBLIC LIBRARY                                      	118 E 5TH ST                       	CARROLL             	51401	2717	CARROLL             	7127923432	WWW.CARROLL-LIBRARY.ORG                                                         	14143	5.75	313195	83645	80340	124391	14	21060	-94.865998	42.06411	20926	33	5
IA	IA0326	CEDAR FALLS PUBLIC LIBRARY                                  	524 MAIN ST                        	CEDAR FALLS         	50613	2889	BLACK HAWK          	3192738643	WWW.CEDARFALLSPUBLICLIBRARY.ORG                                                 	38428	19.39	1491110	129314	237211	289366	26	35464	-92.445448	42.53384	128347	13	1
IA	IA0327	DUNKERTON PUBLIC LIBRARY                                    	209 W MAIN                         	DUNKERTON           	50626	249	BLACK HAWK          	3198224610	WWW.DUNKERTON.LIB.IA.US                                                         	1448	0.5	34490	8312	5132	5969	4	1144	-92.162406	42.57203	128347	42	1
IA	IA0328	HUDSON PUBLIC LIBRARY                                       	401 5TH ST                         	HUDSON              	50643	480	BLACK HAWK          	3199884217	WWW.HUDSON.LIB.IA.US                                                            	3186	3.04	161423	28352	30731	31550	11	9412	-92.45458	42.40657	128347	41	1
IA	IA0329	JANESVILLE PUBLIC LIBRARY                                   	227 MAIN ST                        	JANESVILLE          	50647	328	BREMER              	3199872925	WWW.JANESVILLE.LIB.IA.US                                                        	1607	1.07	62554	10291	10447	19448	4	1248	-92.462956	42.647	23690	42	1
IA	IA0330	HAWKINS MEMORIAL LIBRARY                                    	308 MAIN ST                        	LA PORTE CITY       	50651	1332	BLACK HAWK          	3193423025	WWW.LAPORTECITY.LIB.IA.US                                                       	2968	1.65	85660	16736	26000	25432	2	2080	-92.191866	42.31472	128347	42	1
IA	IA0331	WATERLOO PUBLIC LIBRARY                                     	415 COMMERCIAL ST                  	WATERLOO            	50701	1385	BLACK HAWK          	3192914496	WWW.WATERLOO.LIB.IA.US                                                          	77302	29.68	2201883	170343	259144	411247	61	87672	-92.341636	42.49639	128347	13	1
IA	IA0332	EVANSDALE PUBLIC LIBRARY                                    	123 N EVANS RD                     	EVANSDALE           	50707	1199	BLACK HAWK          	3192325367	WWW.EVANSDALE.LIB.IA.US                                                         	4680	1.5	58767	11125	10988	12145	5	5720	-92.288102	42.47795	128347	22	1
IA	IA0333	DENVER PUBLIC LIBRARY                                       	100 WASHINGTON ST                  	DENVER              	50622	692	BREMER              	3199845140	WWW.DENVER.LIB.IA.US                                                            	2711	2.34	120212	30700	17877	37400	9	4524	-92.337036	42.67377	23690	42	1
IA	IA0334	JAMES KENNEDY PUBLIC LIBRARY                                	320 1ST AVE E                      	DYERSVILLE          	52040	1297	DUBUQUE             	5638758912	WWW.DYERSVILLE.LIB.IA.US                                                        	4035	6	294970	51815	84039	124095	23	10036	-91.121212	42.48458	92724	32	1
IA	IA0335	READLYN COMMUNITY LIBRARY                                   	309 MAIN ST                        	READLYN             	50668	249	BREMER              	3192793432	WWW.READLYN.LIB.IA.US                                                           	1701	1.2	55808	14696	15879	15975	5	3952	-92.225385	42.70281	23690	42	1
IA	IA0336	SUMNER PUBLIC LIBRARY                                       	206 N RAILROAD ST                  	SUMNER              	50674	1151	BREMER              	5635783324	WWW.SUMNER.LIB.IA.US                                                            	3177	2.59	144548	26996	20915	43682	9	4160	-92.099028	42.84857	23690	42	1
IA	IA0337	TRIPOLI PUBLIC LIBRARY                                      	101 4TH AVE SW                     	TRIPOLI             	50676	430	BREMER              	3198824807	-3	2290	1.03	57196	11915	15099	22889	7	7280	-92.258279	42.80555	23690	42	1
IA	IA0338	WAVERLY PUBLIC LIBRARY                                      	1500 W BREMER AVE                  	WAVERLY             	50677	2836	BREMER              	3193521223	CITY.WAVERLYIA.COM/LIBRARY.ASP                                                  	10694	10.69	660362	59459	141889	165201	18	30160	-92.488742	42.72563	23690	32	1
IA	IA0339	FAIRBANK PUBLIC LIBRARY                                     	212 MAIN ST                        	FAIRBANK            	50629	426	BUCHANAN            	3196352487	-3	2223	1	40105	13130	8832	18753	7	5720	-92.049388	42.63929	21032	42	1
IA	IA0340	INDEPENDENCE PUBLIC LIBRARY                                 	805 1ST ST  E                      	INDEPENDENCE        	50644	3008	BUCHANAN            	3193342470	WWW.INDYLIBRARY.ORG                                                             	10851	4.63	173897	27698	49714	60600	11	18044	-91.884758	42.46876	21032	32	1
IA	IA0341	JESUP PUBLIC LIBRARY                                        	721 6TH ST                         	JESUP               	50648	585	BUCHANAN            	3198271533	WWW.JESUP.LIB.IA.US                                                             	4208	2.62	102206	19186	23680	30810	7	7800	-92.063559	42.47607	21032	42	1
IA	IA0342	LAMONT PUBLIC LIBRARY                                       	616 BUSH ST                        	LAMONT              	50650	116	BUCHANAN            	5639243203	WWW.LAMONT.LIB.IA.US                                                            	1290	0.55	19432	7650	4407	7319	2	1560	-91.641982	42.59935	21032	43	1
IA	IA0343	WINTHROP PUBLIC LIBRARY                                     	354 W MADISON ST                   	WINTHROP            	50682	612	BUCHANAN            	3199353374	-3	1751	0.73	41740	8975	11295	10422	4	3640	-91.735153	42.47276	21032	42	1
IA	IA0344	ALLISON PUBLIC LIBRARY                                      	412 3RD ST                         	ALLISON             	50602	605	BUTLER              	3192672562	WWW.ALLISON.LIB.IA.US                                                           	1835	1.57	64154	14702	15962	20659	4	3172	-92.794115	42.75286	14644	42	1
